Date Time,temperature,humidity,CO_1,CO_2,CO_3,CO_4,CO_5,CO_6,CO_7,CO_8
2022-02-12 21:37:07,28.02,34.89,-1,1,9,2,9,-199,3,-10
2022-02-12 21:37:16,28.02,34.84,0,0,10,7,10,32,-1,-11
2022-02-12 21:37:25,28.03,34.86,-1,1,9,-4,10,-37,1,-10
2022-02-12 21:37:35,28.04,34.84,-1,-2,9,0,10,-27,3,-11
2022-02-12 21:37:43,27.77,34.85,-1,0,9,-2,10,255,-2,-10
2022-02-12 21:37:55,28.02,34.88,-1,-1,10,-8,11,270,-2,-11
2022-02-12 21:38:03,28.03,34.79,-2,-1,9,-12,11,17,2,-10
2022-02-12 21:38:17,28,34.76,2,0,9,2,11,38,-2,-11
2022-02-12 21:38:28,27.99,34.84,2,2,9,7,9,14,0,-10
2022-02-12 21:38:36,28.02,34.8,4,0,9,3,10,608,-2,-10
2022-02-12 21:38:44,27.76,34.85,-2,-1,10,-7,10,104,-2,-10
2022-02-12 21:38:53,28.01,34.81,2,0,10,8,11,410,-4,-10
2022-02-12 21:39:01,28.02,34.89,1,3,9,2,8,-96,3,-9
2022-02-12 21:39:09,28.01,34.88,1,0,9,8,9,12,0,-10
2022-02-12 21:39:18,28.02,34.85,0,2,9,4,9,-68,1,-10
2022-02-12 21:39:26,28.02,34.87,1,0,10,1,11,38,-1,-10
2022-02-12 21:39:34,28.04,34.9,-2,-1,10,-9,11,218,-2,-10
2022-02-12 21:39:43,28.03,34.86,2,1,9,4,9,71,-1,-10
2022-02-12 21:39:51,28.08,34.85,0,-1,9,2,11,339,-3,-10
2022-02-12 21:40:00,28.01,34.83,3,1,8,5,10,-61,1,-10
2022-02-12 21:40:08,28.05,34.88,-1,-1,9,-3,11,59,0,-10
2022-02-12 21:40:16,28.06,34.85,-1,-1,9,2,10,-83,3,-9
2022-02-12 21:40:24,28.05,34.88,1,2,9,8,8,-93,3,-9
2022-02-12 21:40:33,28.04,34.89,0,2,9,1,9,-56,3,-10
2022-02-12 21:40:41,28.04,34.91,-1,-1,9,-3,10,303,-4,-11
2022-02-12 21:40:50,28.02,34.78,0,-1,10,-1,10,288,-3,-11
2022-02-12 21:40:58,27.91,34.84,1,1,9,1,9,3,1,-10
2022-02-12 21:41:07,28.01,34.8,-2,0,9,-2,11,-37,3,-9
2022-02-12 21:41:15,28,34.8,0,0,10,-3,10,262,-3,-10
2022-02-12 21:41:24,27.99,34.88,0,1,9,0,8,-168,4,-10
2022-02-12 21:41:32,27.99,34.96,0,-2,9,-7,10,299,-3,-11
2022-02-12 21:41:41,27.97,34.99,2,2,9,3,9,-72,3,-10
2022-02-12 21:41:50,27.97,34.95,2,0,8,7,10,-61,3,-10
2022-02-12 21:41:59,27.97,34.97,2,-1,9,-1,11,301,-2,-10
2022-02-12 21:42:07,28,34.93,0,-1,9,-2,11,276,-5,-10
2022-02-12 21:42:16,27.99,34.97,0,1,9,10,11,202,-3,-11
2022-02-12 21:42:24,28,34.91,1,1,10,4,8,-176,4,-10
2022-02-12 21:42:32,28.03,34.89,0,1,9,4,10,-130,4,-10
2022-02-12 21:42:42,28.02,34.91,-1,0,10,-3,10,182,-1,-10
2022-02-12 21:42:52,27.97,34.92,-2,-1,9,0,10,221,-3,-10
2022-02-12 21:43:01,28,34.9,0,-2,10,0,11,245,-4,-10
2022-02-12 21:43:10,28,34.83,-2,0,9,-5,9,-79,2,-10
2022-02-12 21:43:18,28.01,34.83,1,-1,9,-7,11,306,-3,-10
2022-02-12 21:43:26,28.02,34.78,-1,2,10,1,9,-225,3,-10
2022-02-12 21:43:34,27.99,34.9,0,2,10,5,10,-82,4,-9
2022-02-12 21:43:43,28.01,34.94,-1,1,10,5,10,-325,3,-10
2022-02-12 21:43:52,27.91,34.9,0,0,9,2,10,340,-3,-11
2022-02-12 21:44:00,28.04,34.83,-2,-1,9,-1,10,182,0,-10
2022-02-12 21:44:09,28.04,34.88,-1,1,9,-6,10,302,-4,-11
2022-02-12 21:44:18,28.03,34.87,1,1,8,-1,10,-145,1,-10
2022-02-12 21:44:29,28.01,34.89,2,1,9,1,10,321,-1,-11
2022-02-12 21:44:37,28.01,34.88,-1,-1,9,-7,11,299,-3,-11
2022-02-12 21:44:46,27.78,34.9,0,0,9,1,10,286,-4,-10
2022-02-12 21:44:55,28.02,34.82,-1,-2,9,-7,10,308,-3,-10
2022-02-12 21:45:03,28.01,34.89,0,2,10,5,9,-65,2,2
2022-02-12 21:45:11,28.08,34.93,2,2,10,-8,9,-385,4,-10
2022-02-12 21:45:19,28.01,34.84,1,1,9,8,9,12,0,-10
2022-02-12 21:45:28,27.99,34.86,2,0,9,6,8,-16,1,-9
2022-02-12 21:45:36,27.99,34.96,-2,-1,9,-6,11,103,1,-10
2022-02-12 21:45:46,27.92,34.92,3,3,9,8,10,-59,3,-10
2022-02-12 21:45:54,27.65,34.99,3,2,10,-3,9,77,-1,-10
2022-02-12 21:46:02,27.94,34.96,1,1,9,2,10,-93,3,-10
2022-02-12 21:46:10,27.93,35,0,-1,9,1,10,1374,-3,-10
2022-02-12 21:46:22,27.93,35.06,1,-1,9,3,11,371,-5,-10
2022-02-12 21:46:30,27.93,35.08,0,0,9,-9,10,217,-3,-10
2022-02-12 21:46:39,27.94,35.05,-2,0,9,-7,10,-25,2,-10
2022-02-12 21:46:49,27.96,35.05,0,1,8,8,9,1,0,-10
2022-02-12 21:46:58,27.95,35.03,0,0,9,-8,10,-37,2,-10
2022-02-12 21:47:06,27.94,35.02,1,2,9,6,10,73,1,-10
2022-02-12 21:47:14,27.94,34.99,1,-1,9,-4,10,303,-3,-10
2022-02-12 21:47:23,27.93,34.88,0,2,8,11,9,-72,2,-10
2022-02-12 21:47:32,27.94,34.94,0,1,9,2,10,370,-3,-10
2022-02-12 21:47:43,27.96,34.93,0,1,9,5,9,-78,4,-10
2022-02-12 21:47:51,27.98,34.89,-2,1,9,3,10,-222,2,-10
2022-02-12 21:48:00,27.95,34.99,2,0,9,4,9,12,1,-9
2022-02-12 21:48:08,27.95,35,1,-1,10,-2,10,291,-5,-10
2022-02-12 21:48:16,27.96,34.95,0,1,9,2,9,15,-2,-10
2022-02-12 21:48:25,27.94,34.99,1,1,9,-2,9,3,0,-10
2022-02-12 21:48:33,27.93,34.97,2,1,9,6,9,38,-3,-11
2022-02-12 21:48:43,27.94,35.03,-1,-1,9,-3,11,509,-4,-10
2022-02-12 21:48:58,27.94,34.92,-1,-2,9,-1,11,52,-1,-9
2022-02-12 21:49:12,27.96,34.95,0,-1,9,1,10,330,-3,-10
2022-02-12 21:49:23,27.97,34.9,2,3,9,1,9,60,0,-10
2022-02-12 21:49:34,27.98,34.99,-1,0,9,-2,10,220,-2,-11
2022-02-12 21:49:43,27.99,34.92,2,3,8,-1,9,-96,3,-9
2022-02-12 21:49:51,27.98,34.87,1,2,9,6,10,-131,4,-9
2022-02-12 21:50:01,27.98,34.86,-3,2,9,-4,9,-120,4,-9
2022-02-12 21:50:12,27.94,34.85,-1,0,8,-16,11,165,1,-9
2022-02-12 21:50:26,27.96,34.87,0,1,9,1,9,-61,1,-11
2022-02-12 21:51:37,28.03,34.84,3,-1,9,8,10,727,-3,-10
2022-02-12 21:51:45,27.95,34.84,-1,0,9,-1,10,-78,3,-9
2022-02-12 21:52:14,27.92,34.96,0,2,9,0,9,-170,5,-11
2022-02-12 21:52:22,27.9,34.97,1,1,9,3,9,-44,0,-10
2022-02-12 21:52:30,27.81,34.91,1,-1,9,0,10,425,-3,-10
2022-02-12 21:52:42,27.88,34.91,2,1,8,7,9,-62,-1,-10
2022-02-12 21:52:53,27.89,34.92,3,0,9,3,10,202,-3,-10
2022-02-12 21:53:04,27.89,35.04,0,0,9,-4,10,64,0,-9
2022-02-12 21:53:12,27.63,35.04,1,1,9,3,9,-66,3,-9
2022-02-12 21:53:50,27.86,35.08,-1,0,9,-9,10,217,-2,-10
2022-02-12 21:54:05,27.88,35.02,0,1,9,-1,10,31,-2,-9
2022-02-12 21:54:21,27.83,35.1,0,1,9,7,9,-79,2,2
2022-02-12 21:54:30,27.84,35.06,1,1,8,12,9,-61,3,-9
2022-02-12 21:54:38,27.85,35.13,0,2,9,-6,9,-90,4,-10
2022-02-12 21:54:46,27.85,35.09,-1,-1,9,-7,10,218,-2,-10
2022-02-12 21:54:55,27.86,35.12,-1,0,9,1,9,-293,4,-9
2022-02-12 21:55:03,27.69,35.1,-2,2,9,-8,10,21,2,-10
2022-02-12 21:55:11,27.89,35.08,2,-1,9,-1,11,305,-4,-10
2022-02-12 21:55:19,27.91,35.05,2,2,8,7,7,-91,3,-9
2022-02-12 21:55:30,27.89,34.99,0,0,9,4,10,627,-3,-10
2022-02-12 21:55:38,27.91,35.05,2,2,9,2,9,-145,4,-9
2022-02-12 21:55:49,27.9,35.02,-1,2,9,-2,9,-220,4,-9
2022-02-12 21:56:21,27.93,35,0,-1,8,-1,10,302,-3,-11
2022-02-12 21:56:36,27.93,35.02,-1,1,8,-12,9,22,1,-9
2022-02-12 21:56:46,27.95,34.95,-1,1,9,-11,10,466,-2,-9
2022-02-12 21:56:55,27.95,35.01,2,1,9,0,11,244,-3,-10
2022-02-12 21:57:03,27.94,34.93,4,0,8,8,9,-50,2,-9
2022-02-12 21:57:15,27.92,34.95,0,-1,9,-7,10,510,-4,-10
2022-02-12 21:57:25,27.91,34.91,-1,0,8,-2,10,287,-5,-10
2022-02-12 21:57:33,27.91,35,-1,0,9,-9,11,-35,3,-9
2022-02-12 21:57:42,27.89,35.04,-1,-1,8,-12,10,221,-3,-10
2022-02-12 21:57:50,27.76,35,0,3,8,5,9,-60,3,-10
2022-02-12 21:57:59,27.93,34.95,1,0,8,8,10,36,-2,-9
2022-02-12 21:58:10,27.91,34.92,3,2,8,-10,8,-212,3,-10
2022-02-12 21:58:20,27.92,35,-1,0,9,-3,10,-156,1,-9
2022-02-12 21:58:33,27.93,34.95,-1,0,10,4,8,-334,3,-9
2022-02-12 21:58:41,27.97,34.94,-1,-2,9,-8,10,223,-3,-10
2022-02-12 21:58:54,27.97,34.95,0,2,9,0,9,-60,6,-9
2022-02-12 21:59:05,27.95,34.92,3,1,9,11,9,-27,0,-10
2022-02-12 21:59:15,27.85,34.91,-1,-2,9,0,10,-78,3,-9
2022-02-12 21:59:24,27.94,34.93,1,1,8,5,10,-94,4,-10
2022-02-12 21:59:34,27.96,34.95,2,-1,8,1,10,120,-2,-10
2022-02-12 21:59:44,27.95,34.87,-1,0,9,-2,10,-252,3,3
2022-02-12 21:59:52,27.97,34.95,1,1,8,5,9,-54,3,-9
2022-02-12 22:00:01,27.93,34.97,-1,0,9,-3,10,-245,4,-9
2022-02-12 22:00:10,27.95,34.97,0,1,9,7,9,-160,3,-9
2022-02-12 22:00:19,27.95,34.95,-1,1,9,-6,10,-37,0,-9
2022-02-12 22:00:30,27.95,34.95,1,0,9,-2,10,32,-3,-10
2022-02-12 22:00:39,27.94,34.96,-1,-1,9,-6,10,154,-1,-10
2022-02-12 22:00:49,27.94,34.94,2,2,9,6,9,-92,3,-9
2022-02-12 22:00:57,27.94,34.95,-2,0,9,-11,10,144,0,-9
2022-02-12 22:01:07,27.94,34.96,1,0,9,-3,10,302,-3,-10
2022-02-12 22:01:18,27.99,34.98,-1,-1,8,-5,10,220,-3,-9
2022-02-12 22:01:26,27.97,34.95,3,0,9,0,10,201,-2,-9
2022-02-12 22:01:36,27.9,34.94,-1,2,8,1,10,-79,2,-10
2022-02-12 22:01:45,27.98,34.86,-1,-1,8,-5,10,305,-4,-10
2022-02-12 22:01:55,27.97,34.87,-1,-1,8,-6,10,982,-5,-9
2022-02-12 22:02:05,27.98,34.9,-2,-1,9,-3,10,223,0,-10
2022-02-12 22:02:13,27.98,34.89,-2,0,8,-9,10,346,1,-9
2022-02-12 22:02:23,27.99,34.86,2,1,9,6,9,-6,1,-10
2022-02-12 22:02:31,27.98,34.93,-1,-1,9,-12,10,255,-2,-10
2022-02-12 22:02:40,27.85,34.92,-1,1,9,-7,9,-79,2,-10
2022-02-12 22:02:49,27.95,34.96,1,0,8,-6,10,-78,2,-9
2022-02-12 22:02:57,27.96,34.92,-1,-1,9,-5,9,266,-3,-10
2022-02-12 22:04:05,27.99,34.92,-1,1,9,-8,10,-31,1,-9
2022-02-12 22:06:48,28.03,34.92,0,-1,8,1,10,307,-5,-10
2022-02-12 22:06:56,27.97,34.92,-1,0,9,1,10,-119,2,-9
2022-02-12 22:07:27,27.96,35.02,0,1,9,-4,9,-38,2,-10
2022-02-12 22:09:02,27.97,34.98,0,2,9,0,8,-170,3,-9
2022-02-12 22:09:14,27.91,35.03,2,0,9,-11,10,18,0,-10
2022-02-12 22:11:32,27.92,35.1,0,0,9,-2,10,286,-4,-10
2022-02-12 22:12:40,27.92,35.04,-1,-1,8,-4,10,919,-1,-9
2022-02-12 22:12:49,27.96,34.88,0,1,9,2,9,-240,3,-9
2022-02-12 22:12:57,27.96,34.95,-1,-1,8,-13,9,140,0,-9
2022-02-12 22:13:06,27.95,35.03,0,-1,9,-11,10,302,-3,-10
2022-02-12 22:13:15,27.95,35,0,0,9,10,9,67,0,-10
2022-02-12 22:13:23,27.93,34.97,0,-1,9,0,10,288,-5,-10
2022-02-12 22:13:31,27.92,35.03,2,2,9,11,9,-76,3,-9
2022-02-12 22:13:40,27.94,35.01,-1,-1,9,-1,9,221,-3,-10
2022-02-12 22:13:48,27.95,35.05,-1,0,8,-2,9,336,-3,-9
2022-02-12 22:13:56,27.92,35,0,2,9,6,8,-195,3,-10
2022-02-12 22:14:05,27.95,35,-1,1,9,-5,10,-79,4,-9
2022-02-12 22:14:14,27.96,35.02,0,2,8,8,8,-74,2,-9
2022-02-12 22:14:22,27.96,35,1,0,9,6,9,-16,1,-10
2022-02-12 22:14:31,27.94,34.99,-1,0,8,-8,10,306,-2,-10
2022-02-12 22:14:39,27.96,35.01,-1,1,9,-10,10,-77,1,-9
2022-02-12 22:14:47,27.72,34.97,-1,1,9,-3,8,-126,4,-10
2022-02-12 22:14:56,27.96,35.02,2,1,9,4,10,79,-3,-9
2022-02-12 22:15:05,27.98,34.97,-2,-2,9,1,10,302,-3,-10
2022-02-12 22:15:13,27.99,34.89,-2,-2,9,-7,10,-37,1,-9
2022-02-12 22:15:21,28.01,34.93,2,1,8,0,10,305,-2,-10
2022-02-12 22:15:30,27.98,34.96,1,3,8,4,9,-96,2,-9
2022-02-12 22:15:39,28,34.93,3,-1,8,2,10,350,-3,-10
2022-02-12 22:15:47,27.87,34.92,-1,1,9,-9,9,223,-3,-9
2022-02-12 22:15:56,28,34.88,-2,-1,9,-6,9,221,-2,-9
2022-02-12 22:16:05,28.01,34.91,3,1,8,0,8,-59,2,-9
2022-02-12 22:16:13,28,34.92,-1,-2,9,-10,10,304,-5,-10
2022-02-12 22:16:21,28.02,34.86,-1,0,8,-1,10,64,1,-9
2022-02-12 22:16:29,28.02,34.89,-1,1,8,-10,10,-25,0,-10
2022-02-12 22:16:38,28.02,34.92,1,2,9,10,9,61,0,-9
2022-02-12 22:16:46,28.02,34.89,0,-1,9,-2,10,303,-3,-9
2022-02-12 22:16:54,28.04,34.91,-1,-1,8,-6,10,221,-1,-9
2022-02-12 22:17:02,28.03,34.85,-2,0,9,-6,10,-80,5,-10
2022-02-12 22:17:11,28.03,34.87,-3,0,9,-6,10,104,0,-9
2022-02-12 22:17:22,28.05,34.91,0,1,8,3,9,-137,4,-9
2022-02-12 22:17:32,28.01,34.84,-1,0,9,4,10,-226,3,-9
2022-02-12 22:17:43,28,34.89,-2,1,9,-9,10,446,-2,-9
2022-02-12 22:17:51,28,34.87,1,-1,9,4,10,304,-3,-9
2022-02-12 22:17:59,28.01,34.93,-1,-2,8,-11,11,223,-3,-10
2022-02-12 22:18:07,28,34.87,-3,-1,9,-6,10,-78,3,-9
2022-02-12 22:18:15,28.02,34.95,-1,0,8,-9,9,59,1,-9
2022-02-12 22:18:23,27.91,34.89,-2,-1,8,-3,10,118,-2,-9
2022-02-12 22:18:32,28.03,34.9,2,0,9,-10,9,-61,1,-9
2022-02-12 22:18:40,28.02,34.91,2,1,9,12,10,203,-2,-10
2022-02-12 22:18:48,28.03,34.83,0,1,8,4,8,-128,5,-10
2022-02-12 22:18:56,28.03,34.79,0,2,8,1,8,-141,1,-9
2022-02-12 22:19:05,28.02,34.85,-1,0,9,4,10,341,-4,-10
2022-02-12 22:19:13,28,34.85,-1,-3,8,-9,10,61,0,-9
2022-02-12 22:19:21,28,34.87,-3,0,8,-11,10,-34,2,-9
2022-02-12 22:19:29,27.9,34.87,0,2,9,-3,9,-247,3,-9
2022-02-12 22:19:37,28,34.9,1,1,8,8,9,-62,2,-9
2022-02-12 22:19:45,27.97,34.9,0,-2,8,-6,10,249,-5,-9
2022-02-12 22:19:53,27.97,34.85,-1,1,7,-1,9,-99,3,-9
2022-02-12 22:20:01,27.97,34.91,0,2,8,-1,10,-135,6,-9
2022-02-12 22:20:09,27.97,34.89,2,0,9,-1,9,330,-3,-10
2022-02-12 22:20:20,27.97,34.95,0,-1,8,-10,10,225,-1,-9
2022-02-12 22:20:28,27.95,34.97,0,-1,9,-7,10,283,-5,-10
2022-02-12 22:20:37,27.95,34.94,-1,-2,9,-1,10,338,-2,-10
2022-02-12 22:20:46,27.92,34.96,0,3,8,1,8,-157,4,-9
2022-02-12 22:20:54,27.8,35,0,1,9,5,8,-158,5,-9
2022-02-12 22:21:03,27.9,35.06,-1,0,8,-7,9,-35,2,-9
2022-02-12 22:21:11,27.89,35.09,0,-1,8,-1,10,267,-4,-10
2022-02-12 22:21:22,27.91,35.04,-2,0,8,0,10,-37,1,-9
2022-02-12 22:21:30,27.93,35.04,0,0,9,-2,8,-293,2,-9
2022-02-12 22:21:39,27.93,35.01,-1,-2,8,-8,10,-24,0,-9
2022-02-12 22:21:47,27.93,35.03,1,2,9,2,7,-187,4,-10
2022-02-12 22:21:55,27.93,35.03,-1,-2,8,1,9,257,-3,-9
2022-02-12 22:22:03,27.94,35.02,0,1,9,1,9,-218,3,-9
2022-02-12 22:22:11,27.94,34.99,-1,0,9,0,9,-235,5,-9
2022-02-12 22:22:19,27.95,34.94,-1,0,9,-4,10,-37,2,-9
2022-02-12 22:22:27,27.97,34.98,2,0,9,8,10,37,-3,-10
2022-02-12 22:22:36,27.96,34.86,1,0,9,-3,10,306,-3,-10
2022-02-12 22:22:44,27.75,34.9,1,1,8,8,8,-59,3,-9
2022-02-12 22:22:52,27.96,34.88,-2,1,8,-3,10,-83,3,-9
2022-02-12 22:23:00,27.95,34.89,1,0,9,3,10,244,-4,-10
2022-02-12 22:23:09,27.94,34.83,-1,0,8,-6,10,-79,3,-9
2022-02-12 22:23:20,27.93,34.87,-1,0,8,-9,10,220,-2,-9
2022-02-12 22:23:28,27.9,35.01,-1,2,8,4,10,-196,4,-9
2022-02-12 22:23:36,27.89,34.91,-1,-1,9,-8,10,124,0,-9
2022-02-12 22:23:44,27.9,34.95,-1,0,8,4,9,-165,3,-10
2022-02-12 22:23:53,27.88,34.9,-1,-1,8,0,10,224,-2,-10
2022-02-12 22:24:04,27.88,34.86,-2,1,8,-14,10,52,1,-9
2022-02-12 22:24:12,27.83,35.08,0,2,8,9,9,-15,2,-9
2022-02-12 22:24:21,27.57,35.16,1,2,8,5,9,-93,2,-9
2022-02-12 22:24:29,27.84,35.13,-2,-3,8,-4,10,101,2,-10
2022-02-12 22:24:37,27.86,35.07,-3,0,8,-11,10,220,-3,-9
2022-02-12 22:24:46,27.86,35.14,0,-1,9,2,10,304,-4,-10
2022-02-12 22:24:57,27.88,35.08,1,1,8,6,8,-87,2,-10
2022-02-12 22:25:06,27.91,35.02,-2,-1,8,-7,9,-37,3,-9
2022-02-12 22:25:14,27.92,35,1,2,7,-1,9,-61,3,-10
2022-02-12 22:25:23,27.91,35,1,1,8,2,8,-59,3,-10
2022-02-12 22:25:32,27.61,34.95,0,2,9,2,9,-139,4,-9
2022-02-12 22:25:40,27.94,34.96,0,1,9,3,8,-171,4,-9
2022-02-12 22:25:49,27.97,34.92,1,3,8,4,9,-133,1,-9
2022-02-12 22:25:57,27.97,34.94,3,-1,8,-6,10,214,-3,-10
2022-02-12 22:26:05,27.97,34.93,2,-1,9,6,10,328,-4,-10
2022-02-12 22:26:14,27.97,34.94,0,0,9,-4,10,306,-5,-10
2022-02-12 22:26:22,27.96,34.9,-1,1,9,-4,9,-80,1,-9
2022-02-12 22:26:30,27.98,34.91,0,3,8,5,10,-93,4,-9
2022-02-12 22:26:39,27.97,34.94,3,1,9,4,10,119,-2,-9
2022-02-12 22:26:47,27.97,34.9,0,-1,9,1,10,369,-4,-9
2022-02-12 22:26:56,27.98,34.93,-1,1,8,1,10,19,1,-9
2022-02-12 22:27:06,27.97,34.93,0,1,9,-2,8,-136,5,-9
2022-02-12 22:27:14,27.99,34.92,0,-2,9,-8,10,296,-2,-10
2022-02-12 22:27:22,27.99,34.88,0,0,8,-2,9,339,-4,-9
2022-02-12 22:27:30,28,34.9,3,0,8,5,9,-13,1,-9
2022-02-12 22:27:38,27.99,34.85,2,0,9,-4,10,302,-3,-9
2022-02-12 22:27:46,28.03,34.86,0,1,8,5,8,0,0,-9
2022-02-12 22:27:55,28.02,34.76,1,1,8,4,10,-133,3,-9
2022-02-12 22:28:03,27.84,34.81,-2,-1,9,-15,10,224,-1,-9
2022-02-12 22:28:12,28.03,34.78,2,1,9,-3,8,-59,3,-9
2022-02-12 22:28:21,27.92,34.79,1,2,9,6,9,-86,3,-9
2022-02-12 22:28:30,28,34.8,-1,0,9,-9,9,100,0,-9
2022-02-12 22:28:39,28,34.8,2,2,9,1,9,-166,3,-10
2022-02-12 22:28:48,28.03,34.81,1,0,8,1,9,369,-4,-9
2022-02-12 22:28:56,28.03,34.8,0,2,8,9,8,-59,3,-9
2022-02-12 22:29:07,27.79,34.83,1,1,8,7,10,263,-3,-10
2022-02-12 22:29:15,28.03,34.75,-2,0,8,-11,10,173,0,-9
2022-02-12 22:29:23,28.05,34.79,-1,0,9,-4,10,-79,3,-9
2022-02-12 22:29:33,28.03,34.82,2,0,9,-1,8,-195,2,-9
2022-02-12 22:29:41,28.01,34.78,0,0,9,2,11,161,-3,-10
2022-02-12 22:29:51,28.01,34.82,-1,2,9,1,9,-305,3,-9
2022-02-12 22:30:01,28,34.84,4,0,8,5,10,409,-3,-10
2022-02-12 22:30:10,28.01,34.85,-1,-1,8,2,10,516,-3,-10
2022-02-12 22:30:19,28.01,34.78,4,1,9,10,10,119,-4,-10
2022-02-12 22:30:27,28.01,34.78,0,0,9,7,9,-17,1,-10
2022-02-12 22:30:37,28,34.79,-1,1,8,0,9,20,0,-9
2022-02-12 22:30:45,28.01,34.77,-1,2,8,1,9,-170,3,-9
2022-02-12 22:30:56,28.02,34.81,1,0,8,-1,10,78,-2,-9
2022-02-12 22:31:04,28.02,34.81,1,2,9,6,10,16,-2,-9
2022-02-12 22:31:12,28.01,34.78,-1,0,9,1,9,-249,4,-9
2022-02-12 22:31:21,28.02,34.77,-1,-1,9,-8,9,302,-4,-10
2022-02-12 22:31:30,28.03,34.69,0,3,8,11,9,-66,1,-9
2022-02-12 22:31:38,28.02,34.71,0,2,8,-2,8,-61,2,-10
2022-02-12 22:31:46,27.99,34.74,-2,-1,9,-4,9,-282,4,-9
2022-02-12 22:31:54,27.97,34.77,1,3,8,5,8,-96,4,-9
2022-02-12 22:32:03,27.96,34.8,0,1,8,-2,8,-92,2,-9
2022-02-12 22:32:11,27.74,34.83,0,1,9,4,8,-128,4,-9
2022-02-12 22:32:19,27.96,34.88,0,1,8,3,8,-147,2,-9
2022-02-12 22:32:28,27.98,34.81,-1,-1,8,-10,10,-25,2,-9
2022-02-12 22:32:36,28,34.63,-1,-1,9,3,9,246,-4,-9
2022-02-12 22:32:45,28.01,34.74,1,2,8,5,8,-97,4,-9
2022-02-12 22:32:54,28,34.73,2,-2,8,-7,10,255,-3,-9
2022-02-12 22:33:02,27.99,34.7,-2,0,8,-5,9,60,0,-9
2022-02-12 22:33:11,27.98,34.78,1,-1,8,-3,10,336,-3,-9
2022-02-12 22:33:20,27.98,34.77,3,2,7,-1,9,-61,3,-9
2022-02-12 22:33:29,28.02,34.77,0,0,9,4,7,-58,2,-9
2022-02-12 22:33:37,27.95,34.81,0,0,9,9,10,79,-2,-10
2022-02-12 22:33:45,27.94,34.88,-1,-1,8,-7,9,-81,4,-9
2022-02-12 22:33:54,27.94,34.85,0,-1,8,7,10,304,-3,-9
2022-02-12 22:34:02,27.95,34.88,-1,0,9,0,8,-221,3,-9
2022-02-12 22:34:10,27.94,34.85,-1,0,9,-7,9,225,-1,-9
2022-02-12 22:34:19,27.93,34.89,2,2,7,5,9,-143,4,-9
2022-02-12 22:34:28,27.96,34.87,3,2,9,3,10,161,-2,-9
2022-02-12 22:34:36,27.97,34.9,-1,1,9,0,10,-37,2,-9
2022-02-12 22:34:44,27.97,34.91,-1,-1,8,-11,10,221,-2,-9
2022-02-12 22:34:53,27.96,34.9,-1,0,9,-4,9,-31,1,-9
2022-02-12 22:35:01,27.97,34.86,0,0,8,1,9,335,-4,-9
2022-02-12 22:35:10,27.96,34.86,1,0,8,1,9,-92,3,-9
2022-02-12 22:35:18,27.72,34.78,0,0,8,-6,10,287,-5,-10
2022-02-12 22:35:26,27.95,34.88,0,-2,9,-7,10,306,-4,-10
2022-02-12 22:35:34,27.94,34.98,-2,-1,8,-7,10,31,2,-9
2022-02-12 22:35:43,27.96,34.89,0,1,9,8,10,70,-2,-10
2022-02-12 22:35:52,27.96,34.91,0,0,9,7,9,15,0,-9
2022-02-12 22:36:01,27.96,34.87,0,1,8,0,8,-77,2,-9
2022-02-12 22:36:09,27.99,34.81,-2,-1,8,-4,10,219,-1,-9
2022-02-12 22:36:17,27.98,34.72,0,2,8,2,9,-61,4,-9
2022-02-12 22:36:26,27.98,34.77,-1,1,9,-5,9,223,-2,-9
2022-02-12 22:36:34,27.98,34.74,1,1,9,-9,10,161,-3,-9
2022-02-12 22:36:42,27.98,34.81,0,-1,8,-6,10,304,-4,-10
2022-02-12 22:36:50,27.99,34.8,3,1,8,-2,304,-60,3,-8
2022-02-12 22:36:59,27.98,34.77,-1,1,9,4,9,-291,2,-9
2022-02-12 22:37:07,27.97,34.78,0,-2,9,4,9,120,-3,-9
2022-02-12 22:37:16,28,34.8,-2,-1,9,-4,10,-30,2,-9
2022-02-12 22:37:25,27.99,34.71,-1,-2,8,-2,10,124,-1,-9
2022-02-12 22:37:35,28,34.81,-2,0,9,-4,8,-288,3,-9
2022-02-12 22:37:43,28,34.7,0,1,8,-3,9,-336,2,-9
2022-02-12 22:37:52,27.89,34.7,1,2,8,4,8,27,-2,-9
2022-02-12 22:38:00,28,34.68,2,0,8,2,9,293,-4,-9
2022-02-12 22:38:08,27.99,34.73,1,1,8,6,9,21,-2,-10
2022-02-12 22:38:16,27.99,34.76,1,0,9,3,9,-251,3,-9
2022-02-12 22:38:24,27.97,34.78,-2,-1,8,-12,9,89,0,-9
2022-02-12 22:38:32,27.97,34.77,-1,-1,8,-7,9,209,0,-9
2022-02-12 22:38:44,27.98,34.78,-2,0,8,-9,10,323,-3,-10
2022-02-12 22:38:52,28.05,34.77,-1,-1,9,-3,10,220,-2,-9
2022-02-12 22:39:03,27.97,34.76,0,-2,8,5,10,307,-3,-10
2022-02-12 22:39:11,27.97,34.73,-2,0,8,-4,10,877,-4,-9
2022-02-12 22:39:19,27.97,34.83,0,2,8,0,9,-249,3,-9
2022-02-12 22:39:28,27.96,34.82,0,2,7,-1,10,-135,5,5
2022-02-12 22:39:37,27.95,34.88,-1,-1,9,-2,9,-82,1,-9
2022-02-12 22:39:45,27.95,34.8,0,-1,9,2,9,604,-3,-10
